ticker,title,url,published,source,query
BCAB,HK inno.N submits NDA for K-CAB to FDA to target US gastrointestinal market - koreabiomed.com,https://news.google.com/rss/articles/CBMibkFVX3lxTFAxWkp3WElUam1UaXZ0N1BXX2ZWb2xMNTM1YnpfUUdLajVfLXB6MWVsellXUnppTHRhSDE1WVFLTEZWQkxPcTFBRVJydjdlbEoxWEw3SGJoLURtbXNmNmIxaVlHQUdwN0tFSDBlMlpR0gFyQVVfeXFMTmp2LXdEaWlwSnh0WjR5YnFKclI0cTlFc0lRUUJ0cGxqdEFiQmNkeXNWVmczVUVSYVlYSG84M3MyN0s4TWxkMk1jSS14aEhRbE5JVm5HbVJLVWg4eFdGYjZUeTdJZ1BYUHVZMEVfUF9NYnlB?oc=5,2026-01-13T01:59:10+00:00,koreabiomed.com,"BCAB (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
OTLK,"JPM deals, policy outlook and trends in FDA approvals - BioCentury",https://news.google.com/rss/articles/CBMimgFBVV95cUxQQkhYVEdoOEhLRm1XOWNQa2VnR0hWdl9aYlg3WkN0VjdFZEFib3NOaDVtdmxKVF9RRWRqQ09Jb0Q3TFdXT0V3ZmFFVXY3NmtLc2l5VDZwN3czVVZQT19jOHZHdzJTdlJpUG9TSlpURmJnOEpYTDB5b2NKQTNySEl3Rk9UZDRqbnBrZWVaUW04V1lrNTJ1enMtZGtn?oc=5,2026-01-13T00:10:00+00:00,BioCentury,"OTLK (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
RPID,Singular Health Wins Rapid FDA Clearance for Cloud-Based 3D Imaging Platform - TipRanks,https://news.google.com/rss/articles/CBMixwFBVV95cUxPaHFlNlhYWl9sRnNmRDhKMU54LU5OOGdhQU5kT1RqOXJlTmczS19XQ3JXTzRETVB4cVFNNEpiMERUdVZOQ2k0YWhNN1VLYm1MVGNFRXpib1hlR29ncldEaHFBSXdyZFR6SENiTHFhYnI5YkFONXd0Q2xTNlFyTTVPS1hhX01oNzNIM3JiNjhkcHNBcU54bW9XdFBCdzFiX2l5QnM3cEpaLWdKdHdRbFZLd05fSGpkNUNzRUx3cm9NN241cmRTOGw4?oc=5,2026-01-12T23:33:15+00:00,TipRanks,"RPID (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
CORT,A Look At Corcept Therapeutics (CORT) Valuation After The FDA Complete Response Letter On Relacorilant - Sahm,https://news.google.com/rss/articles/CBMi5wFBVV95cUxPeWc4TkQwcHp3X2UyYTNRcVI1SGtuNUNHVGxrakVuNlctTWgyaUZwM0ZBRFZ3NmViODFGdWI1U1VSYjBNZmdoYmVJZ1ZLTjR0Qk9hUVV2UElDWWpLckYwZGoxcUhxSnNvd1lPNkxHdllkdHNSMm1yd0J3aXctV2tMTGR0RVh5eHNJSmtib21aOUd1enhfU0MwblpJZnZCeGphRl84Tl9HZC04UUtDeGp6dGZ6cWcxMERxTHZ2eFduak5KaktleHd0ZDV0d3lINGctTldXQVhFWDZ3LW1VaHBVd1NHX1hrQ0U?oc=5,2026-01-12T23:26:15+00:00,Sahm,"CORT (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
SLDB,SLDB Gains FDA Orphan Drug Designation for SGT-212 in Treating F - GuruFocus,https://news.google.com/rss/articles/CBMiywFBVV95cUxNUk81ZUYwUzU3VWw3YWxsRVYzT2FMTlpSOVJCbVdtRlVZWmhnTnFpUDRPaUhMNGVfT3RXcHAxTHJDeWwxUHlJNFZzMjQ2NHB3REdMeG9fN3JDcTlrWlBCNjRyR2NWUWpXR3VLZkRXaFlzSWRSSGlaVXZ0TFdjR1V6Z1QtUGlsSXVjNXJnR2xpV3doOTJaU3FpVlY1clFnNkowN2RlZk5oVGo2aXFaLTdPdTlEZGFxdlhzM2NnZkNpZDZKLTlLaU1nNkZSRQ?oc=5,2026-01-12T21:56:15+00:00,GuruFocus,"SLDB (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
LYRA,"Biopharma bites: Teva, Kinaset pull in funds, Camzyos wins in teens, plus contrasting fortunes for Lynk, Lyra - FirstWord Pharma",https://news.google.com/rss/articles/CBMiU0FVX3lxTE94TDFPbkJFT2JMYmpPRWRnN25WVG5pX0RuaFZyV3hleTlXV1U0LWlNNVlmRlNtTVBUc1MxdmVLUUZxT0Z0UEpPbUl2Zl9HSjFtcC1z?oc=5,2026-01-12T21:38:18+00:00,FirstWord Pharma,"LYRA (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ENLV,"Enlivex Therapeutics and 60 Degrees Pharmaceuticals Interviews to Air on the RedChip Small Stocks, Big Money(TM) Show on Bloomberg TV - greenvilleonline.com",https://news.google.com/rss/articles/CBMinAJBVV95cUxNaWNpd0sxVnd1ckNFWXZodVBZZF9PczFKSXJLVk1pMmtpNXA4dmJGdnFvN29xY2l0bzl3eDlaQmVlMjZ5Yjh5WFVQdTNLQmdhOU9pcGJzdmt3UlFidmlTYnhPXzRUNFJ6V2J1bjJjYVhqU0VZZmxORW0wRC1IRnYxaEFWc05KR0dWR0l4cjI0emg2YXNidHJFejR3MVZfbjJjT0ZMS0owcDRjWUxaNHgtZ21GaUNuLV9TcGp3S3lUSHBldHBHOUYtdzNsSG94MVF3NlVMN0h0ZkdVVjFkSEpVSWV4OVd1eTZQOGNnRGI1VmZ6X0FDYjN4TXpKMWo5UEI0clVkU2V0aGlyS2xUczJDU2NLX0YzT2p3ZDlXNQ?oc=5,2026-01-12T19:54:21+00:00,greenvilleonline.com,"ENLV (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
SXTP,"Enlivex Therapeutics and 60 Degrees Pharmaceuticals Interviews to Air on the RedChip Small Stocks, Big Money(TM) Show on Bloomberg TV - greenvilleonline.com",https://news.google.com/rss/articles/CBMinAJBVV95cUxNaWNpd0sxVnd1ckNFWXZodVBZZF9PczFKSXJLVk1pMmtpNXA4dmJGdnFvN29xY2l0bzl3eDlaQmVlMjZ5Yjh5WFVQdTNLQmdhOU9pcGJzdmt3UlFidmlTYnhPXzRUNFJ6V2J1bjJjYVhqU0VZZmxORW0wRC1IRnYxaEFWc05KR0dWR0l4cjI0emg2YXNidHJFejR3MVZfbjJjT0ZMS0owcDRjWUxaNHgtZ21GaUNuLV9TcGp3S3lUSHBldHBHOUYtdzNsSG94MVF3NlVMN0h0ZkdVVjFkSEpVSWV4OVd1eTZQOGNnRGI1VmZ6X0FDYjN4TXpKMWo5UEI0clVkU2V0aGlyS2xUczJDU2NLX0YzT2p3ZDlXNQ?oc=5,2026-01-12T19:54:21+00:00,greenvilleonline.com,"SXTP (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
BEAM,Beam Therapeutics Stock Surges: What's Driving The Sudden Jump? - Sahm,https://news.google.com/rss/articles/CBMisgFBVV95cUxQNW5mbUFpM3daMFZTbkIyR3F5RThBeTNUNmpHQUJ1N0xTbXJRaUtidnNsN0hPOU1jdGNJR1UtOWZVVzhsZFd3eXJZTFRLOXc4eVFhT1M3S0RwcXQxWkhzQUs3aV95Q3l2cVhWbkxRWW1DWWxLX0k1blk2RThFTngweWxDMHZkLV83N0pncUt6SmltRUQ4S3V2elloc2VyQTc5UlJCOXU1NHF6YjdBZlBIbmlB?oc=5,2026-01-12T18:33:45+00:00,Sahm,"BEAM (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
LXRX,Lexicon flags $10 mln Novo Nordisk milestone and 2026 NDA plans - MSN,https://news.google.com/rss/articles/CBMizAJBVV95cUxPMHdFcmhGdll3ZWttUy1CQ1dLdWlUUUsxOGVXTE1Fa0xZQ1pUNTRVbmdMQk15Y1JkSExER212UFoxbUlZZTdod09WQjZoZkJGQXJuWlpOaXA0X09tREhReXJpRU0zanYybFBCV2ptclFSNjZRTXpXazlkR0szZjVMcmlhaDlaZ01LU3BDNjhHeTNYeVBIdjN2UmlrMFVGRGUxNHh1a1k5cWNNc053bEN2TmVOaW1tdFk5OFNmcjR2cy1pbDJPem9kMTBkNFF5QzkwWU5PTnd2ZXVHS1gzQnBKdjcyZlhDdHlzb0k2SnR1NF9JdjdNYXg1NGV1c19ldUg4RllNUW1kNWpidk9aYWtqZHRPRkFVNlFBeTF1SUhGa1RoZXNUOHl6cnA3bXpSUlBtNG5sZHBYRGlGYU9mNDNWUGV6bEhnZkZkQU1aSg?oc=5,2026-01-12T17:34:49+00:00,MSN,"LXRX (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
BDSX,12 Health Care Stocks Moving In Monday's Intraday Session - Benzinga,https://news.google.com/rss/articles/CBMisgFBVV95cUxOeFlKeGpiWTRKSzBvV1VxZTRFQzBCRnNvTjI5VkRlS001TGFIZ2FuaFk3YkdIQkM3c0l4dGlTS3NmS0RKZGNRanBaNkN2SGFzNnQtclI5NklLaEFjVzlQNHNuWEJ6UkZBdmNLeklCckcyZ0FfVEpHZzVLV19iYWoxQWhvUnVoZ1NEUHJzNFVEZ2ZuSUdoTDdDMkNVbGxDbXNzNHJpX1c5cmJVdk43VGdnQnpR?oc=5,2026-01-12T17:05:44+00:00,Benzinga,"BDSX (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
AVBP,Fast-Tracking the $537B Cancer Cure: How Accelerated Approvals Reshaping Oncology in 2026 - Sahm,https://news.google.com/rss/articles/CBMi1gFBVV95cUxNMVNLQnUxcXVmTjYwMUo3bC1CaVktcl9nblVkblhXQlJKSkxoTkRiNEhHMlJOSkRLZ19PMWhQTGNqaHVWMm1Za1dISnBfTGg2WVlVcWQtZjJTaUJWSkQ1LUhyNGozc2l5cTdOZTJNeXZZWkpodHpDbVNmT1pHeVBBdnAyVG9hUUxiUUZ0LVIzTlk5ZWdUdHFTRWdQNE5IQl9pSWxVOHRlQjNaX3Ewd1dtaWs3MmtrQVVjWXJNZEdPRks5dmQwVXNkc0J6WFQ3b01aXzFYWVpn?oc=5,2026-01-12T15:33:45+00:00,Sahm,"AVBP (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ONCY,Fast-Tracking the $537B Cancer Cure: How Accelerated Approvals Reshaping Oncology in 2026 - Sahm,https://news.google.com/rss/articles/CBMi1gFBVV95cUxNMVNLQnUxcXVmTjYwMUo3bC1CaVktcl9nblVkblhXQlJKSkxoTkRiNEhHMlJOSkRLZ19PMWhQTGNqaHVWMm1Za1dISnBfTGg2WVlVcWQtZjJTaUJWSkQ1LUhyNGozc2l5cTdOZTJNeXZZWkpodHpDbVNmT1pHeVBBdnAyVG9hUUxiUUZ0LVIzTlk5ZWdUdHFTRWdQNE5IQl9pSWxVOHRlQjNaX3Ewd1dtaWs3MmtrQVVjWXJNZEdPRks5dmQwVXNkc0J6WFQ3b01aXzFYWVpn?oc=5,2026-01-12T15:33:45+00:00,Sahm,"ONCY (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ZNTL,Fast-Tracking the $537B Cancer Cure: How Accelerated Approvals Reshaping Oncology in 2026 - Sahm,https://news.google.com/rss/articles/CBMi1gFBVV95cUxNMVNLQnUxcXVmTjYwMUo3bC1CaVktcl9nblVkblhXQlJKSkxoTkRiNEhHMlJOSkRLZ19PMWhQTGNqaHVWMm1Za1dISnBfTGg2WVlVcWQtZjJTaUJWSkQ1LUhyNGozc2l5cTdOZTJNeXZZWkpodHpDbVNmT1pHeVBBdnAyVG9hUUxiUUZ0LVIzTlk5ZWdUdHFTRWdQNE5IQl9pSWxVOHRlQjNaX3Ewd1dtaWs3MmtrQVVjWXJNZEdPRks5dmQwVXNkc0J6WFQ3b01aXzFYWVpn?oc=5,2026-01-12T15:33:45+00:00,Sahm,"ZNTL (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
PDSB,Fast-Tracking the $537B Cancer Cure: How Accelerated Approvals Reshaping Oncology in 2026 - Sahm,https://news.google.com/rss/articles/CBMi1gFBVV95cUxNMVNLQnUxcXVmTjYwMUo3bC1CaVktcl9nblVkblhXQlJKSkxoTkRiNEhHMlJOSkRLZ19PMWhQTGNqaHVWMm1Za1dISnBfTGg2WVlVcWQtZjJTaUJWSkQ1LUhyNGozc2l5cTdOZTJNeXZZWkpodHpDbVNmT1pHeVBBdnAyVG9hUUxiUUZ0LVIzTlk5ZWdUdHFTRWdQNE5IQl9pSWxVOHRlQjNaX3Ewd1dtaWs3MmtrQVVjWXJNZEdPRks5dmQwVXNkc0J6WFQ3b01aXzFYWVpn?oc=5,2026-01-12T15:33:45+00:00,Sahm,"PDSB (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
RPRX,TEVA Signs Deal With RPRX to Accelerate Development of Vitiligo Drug - TradingView,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPS3dWT1pUcXJKX3JaMUQxekFhYVc3dGpvMXpTQ1prT09JdG5HUGc0ZVVMUjRXRE55bzVyZDJRMkQ4TkVSZFd5N1daOVB6ODk0S1ZtUGxHeG9GVkxVODR4bS1iMzVQdGtWYlhkVUFHYUdqLTc4Y3g3c1JiMWtPTV9mOWZYeGhDS01vUi0yS1BUc2d6ai1kM0tHSnZCUlc0eVVKUS1rYjhPdl90d3hsV29kOEVlZDNtbmZSOFV1bDZ6alUtUQ?oc=5,2026-01-12T15:08:00+00:00,TradingView,"RPRX (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
AEON,"AEON Biopharma, Inc. Unveils Biosimilar Strategy for ABP-450 - TradingView",https://news.google.com/rss/articles/CBMivAFBVV95cUxPenJOcU80TlVES3VRVTVHRm5YRG4yZEEteXlYTUxtUGxzeENRREVBWXdnT2E4UmdiZFpScW15b2pBdXlneURzNm15amlIcVZnMWV3Y0NiT2dicy1xeWlWMUwtTEc0eVZmUnBTTWVjWUgzM2l4WTVLbEF6aXBGa2U0TVl1RWtuSThEdjJEUnl6bWwydUw3RnBhcHpudmh4V3FFbmR2cUlUNnZiX0NKNFZ1S1ZVQnUxYTZBZy1LaQ?oc=5,2026-01-12T14:23:00+00:00,TradingView,"AEON (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
KYTX,Kyverna Therapeutics Provides Corporate Update and Outlines 2026 Strategic Priorities at the J.P. Morgan Healthcare Conference - Sahm,https://news.google.com/rss/articles/CBMihwJBVV95cUxQeDNQZm8wNG9SWEZXSTNRc3pTVFkweU5hYlRxUU1zUTlIZzhKRGRzbk9BS2g4OTlzSE1tSWdlYVZIVDdPRkprYUY1X3Zlb1VFU21KeDduaXNPR3lOY3ZRTkNjYkg2bzBYNFowWGNWZDBPUkljNW05YjRvOWsyVDlDZURGdERvM2ZUNV8tbXBjYTQwc0hmSGdFRk1zRldORnRaRVl6YW1wY0UzTHlySFQwZkJ4TXV4MFlQQXhmdkVXOFBEWGRZWkJta2R0czBkMUZsLVVWeGZnX0ZCLWZvdkpVeFJ6MWo3VlFydGhPUngzNUxjOXowZHVPb3R4cXlWNjdKVDdMZk1NWQ?oc=5,2026-01-12T12:56:15+00:00,Sahm,"KYTX (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ATRA,ATRA Stock Nearly Halves In Value After FDA Refuses Approval For Immunotherapy: Retail Sees ‘Big Fight Back’ - Stocktwits,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQOTBqODByVmFQc2VDS1AwYUt3UHdWc1I0ekZ0OGdlOFM3LXZKZEJxVm9mbUxBQzgybU00cGNJWDNsZDFhVjNJUzVJTUhQOFdMaFpiTFhSXzM1NVN6VFF3QndtdEN0SWFJallrdnFIX09mZWFBbXI5UG5ReklEeFhBSHBoQ1djX2wwWTNmTk5UNm4zRUhRWHc0SjdQMy13eG83bGM5U2szLVpFb1NfVjQ1ZzdMRWZjcEtnNm1waFNjT1pHRDlXSDdwaW43WHc2TS1odW56ZmpTSXNVQQ?oc=5,2026-01-12T08:00:00+00:00,Stocktwits,"ATRA (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
UPC,"UPSC Calendar 2026: NDA, NA, CDS exam dates announced. Check full schedule here - The Economic Times",https://news.google.com/rss/articles/CBMi4gFBVV95cUxNWHdYLWpFY0Y3ZVlRa0FadHp3N1NCZGJFVDBPWE5mMF92M3FocFJlMjNFZk9CM1FBdExkcjNTa2ZwRDJKR3J5TThhT0hvcHpIRXlNV050bGZ5SmdHN042Q3VaMlJZeWdkMy15dW5iNTBMYjdZdDZrNmk5OFctMXlKS3JoTURkMHFGZjhXNnpncjZHSm81UkhkeUMyVXBtNzEtRjJ5WUI1RHpoLTUxZHQ0WHNFTHBpcXNLcU5NeFVxMW1mSFVDeTZwY1NNeWJ4TEFrZ1pLTktfUXVtSktkUkhvVW530gHnAUFVX3lxTFBwSy0yZXAtbDdXcTctdnozYWJ1aEg1NlZENjVTSDBrMzU4TUJoVUc4NGNteVRUUTZLNGhCZVZnNHhRa250VG9qNEw4dWhzWWZOSnpmNXUzXzJsQnhYb2p3ZUR5TmRyVFBZdk9HR0sxQUtobjByMkk0VHk3emZkSjFIc1BLSl9lR0ZTY2RVYzFueXR6RzJoQU83Y0c2dUZPRW5yUnZfOTR0VDJLQkpfMkY3TmczbmQ1WDBrajFDQmY0VGZ0bXdrM3pzSF9zZk9XMy1RVS1mQm53eHRKMTJMc1JWLTFwOTlZWQ?oc=5,2026-01-12T08:00:00+00:00,The Economic Times,"UPC (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ATRA,PIERRE FABRE PHARMACEUTICALS STATEMENT REGARDING RECEIPT OF COMPLETE RESPONSE LETTER FOR TABELECLEUCEL BIOLOGICS LICENSE APPLICATION FROM THE U.S. FOOD AND DRUG ADMINISTRATION - PR Newswire,https://news.google.com/rss/articles/CBMizgJBVV95cUxQQngzNlNpakZkTUV3Vmk4cTVkdnpZV2tGVExmLW9MM0oxa0QxaXNVcEx3SlNjTVJMUDdyWWxnU0ZkUXJndFhERm5HT0YzaVB1M2J0a3IyMWRpUDd4R1BQdVBEQTdSby1mZ2R0Uk5yblJDaGRGenpDVnAzdzJ2MEd0X0RYTGhDV3l3enJORGdFSUpRT3VzOENSdTcwQW9kZUNHc1cyMEpISUZHLWRURXZLVG9kRFAxem92bUdGTUR4Qmg2aXZmcy1WVmdKanFteGNDaHJYT0lfSjhIb1kyMnJDdVl1VEMwNldQUzRkNEdGaHljUDFfRXdub283V25uRHUyeXhacThROXFpRjFUcndwNnRXYmJZUE5fRU85S2hrMmRQZXJUMlJOc3hNV0VPNm9QX0JIeElCQkdUem9FYWo4b1REeDAxX3NQd2tvY1N3?oc=5,2026-01-12T08:00:00+00:00,PR Newswire,"ATRA (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ATRA,Atara Biotherapeutics stock dives on FDA EBVALLO rejection — what ATRA investors watch next - TechStock²,https://news.google.com/rss/articles/CBMirwFBVV95cUxPaUpJYTFyc0h6TExfaVN6a0Rlc2tkZTJPejVTWm81VmJ1eWk3SEg2VEZyODA1WHFoTUJRWmVYRHY4dWpDNFlISXNLU1FWNEk4RTU2YmFmT2RjMDN0SzV5R0o0ME1KekxJRmlibWQ4TXA5M3huZUlCTnVxZmY3M1RmVU9NcTNhOU5FcG1zVFhrdWJaeWVqTTU0YXpreUVfZE82WTJCZW41NnRsV3hOcGxZ?oc=5,2026-01-12T08:00:00+00:00,TechStock²,"ATRA (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ATRA,FDA rejects Atara’s tabelecleucel application in surprise reversal By Investing.com - Investing.com Canada,https://news.google.com/rss/articles/CBMivgFBVV95cUxPakc5SVkwM0VycERJcUhYNUI2VDZzeFBmWXNQMV9TODYxS3NtdVI0ZWN0Z2RpczRWOVlUSkM4WTV6YjR0amRudzJCNkdSbnJRa2NKb1VRX3dkS21mbEJPZnBNdGZkdnlxbFl2TTUwZW5BR3QxVXdYVmk2czZNM0dHUElSZk12WHBJVE9qMWxIaFFTMDE1ZnJFLVl6a3JfSXRLY2ZQcDF3QlZRR01CRk9Od3Y3T0tqWmt2NHpnbWVB?oc=5,2026-01-12T08:00:00+00:00,Investing.com Canada,"ATRA (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
SGMO,Sangamo Therapeutics (SGMO) Shares Stabilize Amid Recent Key Pipeline Update - Finviz,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPQnR6RG1zdEI4WGpIRjM1cTVDRVNldm5IRUFBVUMtUFRaNmNlZGdZZEdyNXZhY2RJM2l3WjZKYlRpQzVzZ3V2TDZKNjkxRUVONy1GUnZycUprb2NINnZTaDdUYVNUa1YxWGd0TE1YbVVNbHVIM3NrTlc2b3ZEbmFxVUpwbVc2QmJmZWJ3azluTGJRSTRhMGxQYlkyMEFHUlFlc3JveWJXVko?oc=5,2026-01-12T08:00:00+00:00,Finviz,"SGMO (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ATRA,US FDA declines to approve Atara's therapy for rare blood cancer - Reuters,https://news.google.com/rss/articles/CBMixwFBVV95cUxNYWp5VDE5NTZzRmxwZ1ZYb3RwUXhaRVNnZV9vejRyUHhiRzFZaU8tX214NUtIQlo3TDFZd0VXUUJJcXgtbWJWQjJuVmFXd2FvX0IxNzI3YkpIZzhXTzA4MlF0Tkk0TDIyc1VNZ2hEcFRQYWhLdVFqQTdoZE84X3ZxSERsclFkbFhCSngtaVFZM0lob0hQSHJjYi12UXJHUGJFd0hRaUJJWm45M290WW9vT0R6ZzI1QTlUR1B1SE0xUlV2T255Mkt3?oc=5,2026-01-12T08:00:00+00:00,Reuters,"ATRA (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ATRA,Atara Biotherapeutics Provides Regulatory and Business Update on EBVALLO™ (tabelecleucel) - Business Wire,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQdDdCelRHM1A3X0ZkZExVSlUzV1RFaVozM3NkQVRzN0xacGd0VXY2S2RCbUhJbE83SWxtOUh6c1N3bXFfRWZwZ1pWNElkdTRQbEl0bUR6eEc1YjA3dHprVkNFSGtidDRucmpuNTVzSkl4bWM2VUFBa3Nnd0Q4WVdOdENrbDlMd1VlMTJIMnpfQlAwN0xTZ2E4ZFNtZDRUMldzVU16NFBKMGJ6d0ltbjFmNnVsX2VJNGJXdlBNaVpocXpOUXNVT1o2UUFEYmthbXFOTHY4ekhTNnlMOEE?oc=5,2026-01-12T08:00:00+00:00,Business Wire,"ATRA (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ATRA,Atara plummets on FDA Complete Response Letter for tabelecleucel - Seeking Alpha,https://news.google.com/rss/articles/CBMimwFBVV95cUxQQjlCNkZXZVNPa1JfSDlXbms0ZkU2NTJUMFdSQ2Y2OFFKNkI0Z0VHMnB6Mm5wOFRkNFRjN0dTSW1pdVZYMWcxMl9mbG1UMWNONWFqZngzTnA2TW5oM0t6SkVBWjlJQ1hna1BEbm1YUG9Sa3U4dVhVRVJEenVtWXVBT1NvNFZzNkxUdm1MMDBWOGtqdWdaNFRRTFNzNA?oc=5,2026-01-12T08:00:00+00:00,Seeking Alpha,"ATRA (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ATRA,Atara Biotherapeutics stock plunges after FDA rejects cancer therapy - Investing.com,https://news.google.com/rss/articles/CBMiygFBVV95cUxNdDEzVGFnaDBMSmxqYUNGUWJrcjRhWk5aVlZDNkhsZlhzeERnTmdRWDJ6YjBJYzZUTk5nd0pGRG5lZWxEMUZOa1EwSUQ5MklpVFV5Tl8tV3ZaOU1jWmJjMC1iRmxFT01MTmx2Q01UeHBYVDg0aDJQd1hnSkNVSEswS2VpYnZ4VXRqTjdBZkhDWjUzVUlKeGotMGxjT095TFF1dDNOU3FiRFJuTXNnZUpsYzBGR0N0dXNtY2dkWjdEby1xV0w2anBXalpB?oc=5,2026-01-12T08:00:00+00:00,Investing.com,"ATRA (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
